Ward,Suburb,Property_Code,Park_Name,Node_Id,Node_Name,Item_Id,Item_Type,Item_Description,Latitude,Longitude,Easting,Northing
THE GABBA,KANGAROO POINT,D0680,KANGAROO POINT CLIFFS PARK,14354,SCOUT PLACE LOOKOUT,39784,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.4807991,153.0332445,503284,6960310
THE GABBA,KANGAROO POINT,D0680,KANGAROO POINT CLIFFS PARK,14358,LOWER RIVER TERRACE PICNIC AREA,118752,BUBBLER/DRINKING FOUNTAIN,BUBBLER - APPOLLO 400,-27.4797708,153.0332503,503285,6960423
THE GABBA,KANGAROO POINT,D0680,KANGAROO POINT CLIFFS PARK,29529,THE CLIFFS WALK (MARITIME MUSEUM TO CAPT COOK BDGE),118865,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.4823412,153.0299848,502962,6960139
THE GABBA,KANGAROO POINT,D0680,KANGAROO POINT CLIFFS PARK,29599,THE CLIFFS BOARDWALK (MANGROVES TO NAVAL STORES),2756,BUBBLER/DRINKING FOUNTAIN,ONE BUBBLER,-27.4776507,153.0342341,503382,6960658
THE GABBA,KANGAROO POINT,D0680,KANGAROO POINT CLIFFS PARK,29599,THE CLIFFS BOARDWALK (MANGROVES TO NAVAL STORES),2757,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.4753747,153.0343597,503395,6960910
THE GABBA,KANGAROO POINT,D0680,KANGAROO POINT CLIFFS PARK,30243,RIVER TCE PICNIC AREA (OPP PATON ST),24734,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.4786686,153.0341844,503377,6960546
THE GABBA,KANGAROO POINT,D0680,KANGAROO POINT CLIFFS PARK,30245,RIVER TCE PICNIC AREA (OPP OZCARE),122394,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4777365,153.0347370,503432,6960649
THE GABBA,KANGAROO POINT,D0680,KANGAROO POINT CLIFFS PARK,30247,RIVER TCE PICNIC AREA (OPP WALMSLEY ST),118387,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.4817298,153.0326631,503227,6960206
THE GABBA,KANGAROO POINT,D0680,KANGAROO POINT CLIFFS PARK,30247,RIVER TCE PICNIC AREA (OPP WALMSLEY ST),24695,BUBBLER/DRINKING FOUNTAIN,BUBBLER/DRINKING FOUNTAIN,-27.4812760,153.0328882,503249,6960257
THE GABBA,KANGAROO POINT,D0680,KANGAROO POINT CLIFFS PARK,30253,KP CLIFFS LOWER PICNIC AREA,39783,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4791570,153.0334900,503309,6960491
THE GABBA,KANGAROO POINT,D0680,KANGAROO POINT CLIFFS PARK,30253,KP CLIFFS LOWER PICNIC AREA,118949,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4785978,153.0337429,503334,6960553
THE GABBA,KANGAROO POINT,D0680,KANGAROO POINT CLIFFS PARK,30253,KP CLIFFS LOWER PICNIC AREA,118945,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4787188,153.0338314,503342,6960540
THE GABBA,KANGAROO POINT,D0680,KANGAROO POINT CLIFFS PARK,30253,KP CLIFFS LOWER PICNIC AREA,27331,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4788384,153.0338514,503344,6960527
THE GABBA,SOUTH BRISBANE,D0350,MUSGRAVE PARK,14204,BALANCE OF PARK,39164,BUBBLER/DRINKING FOUNTAIN,DIABLED ACCESS BUBBLER,-27.4790157,153.0167417,501654,6960507
THE GABBA,SOUTH BRISBANE,D0350,MUSGRAVE PARK,14204,BALANCE OF PARK,169459,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4789287,153.0153954,501521,6960517
THE GABBA,SOUTH BRISBANE,D0350,MUSGRAVE PARK,14204,BALANCE OF PARK,169369,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4783766,153.0159491,501576,6960578
THE GABBA,SOUTH BRISBANE,D0350,MUSGRAVE PARK,32811,MUSGRAVE PK CENTRAL SPINE PATHWAYS,169362,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4790227,153.0165019,501630,6960507
THE GABBA,SOUTH BRISBANE,D0350,MUSGRAVE PARK,14208,RUSSELL ST PLAYGROUND,169537,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4781051,153.0164338,501624,6960608
THE GABBA,SOUTH BRISBANE,D0350,MUSGRAVE PARK,14211,SOUTH BRISBANE FEDERAL BAND STORE,169371,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4794783,153.0161887,501599,6960456
THE GABBA,SOUTH BRISBANE,D0353,TRIBUNE STREET PARK,14191,BALANCE OF PARK,7312,TAP COMBINATION,BUBBLER 2 TAPS,-27.4822360,153.0211546,502090,6960151
THE GABBA,SOUTH BRISBANE,D1263,KURILPA POINT PARK,13986,BALANCE OF PARK,27543,BUBBLER/DRINKING FOUNTAIN,UNIT ATTACHED TO SEAT AND BIN,-27.4696866,153.0171545,501695,6961541
THE GABBA,SOUTH BRISBANE,D1263,KURILPA POINT PARK,13990,WILLIAM JOLLY BRIDGE PICNIC AREA,191865,BUBBLER/DRINKING FOUNTAIN,BUBBLER/DRINKING FOUNTAIN,-27.4697019,153.0151906,501501,6961539
THE GABBA,SOUTH BRISBANE,D1263,KURILPA POINT PARK,31345,KURILPA BRIDGE PICNIC AREA,118,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4696999,153.0162971,501610,6961539
THE GABBA,SOUTH BRISBANE,D1413,QUEENSLAND MARITIME MUSEUM PARK,13993,BALANCE OF PARK,170401,BUBBLER/DRINKING FOUNTAIN,DISABLED ACCESS FOUNTAIN,-27.4818665,153.0253600,502505,6960192
THE GABBA,WEST END,D0346,ORLEIGH PARK,14160,RIVERSIDE DVE SORRY PLACE (OPP FORBES ST),180618,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.4864969,152.9974571,499749,6959679
THE GABBA,WEST END,D0346,ORLEIGH PARK,14235,HILL END TCE DISTRICT PLAYGROUND,28671,TAP COMBINATION,BUBBLER & TAP,-27.4889602,152.9974031,499743,6959406
THE GABBA,WEST END,D0346,ORLEIGH PARK,14239,BALANCE OF PARK,91744,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4893814,152.9973922,499742,6959359
THE GABBA,WEST END,D0346,ORLEIGH PARK,32064,BITUMEN,179906,BUBBLER/DRINKING FOUNTAIN,BUBBLER/DRINKING FOUNTAIN,-27.4870886,152.9966995,499674,6959613
THE GABBA,WEST END,D0347,DAVIES PARK,14220,BALANCE OF PARK,36931,TAP COMBINATION,BUBBLER & TAP,-27.4784385,153.0060810,500601,6960571
THE GABBA,WEST END,D0347,DAVIES PARK,24490,JANE ST COMMUNITY GARDEN,67478,TAP COMBINATION,BUBBLER & TAP,-27.4789954,153.0036649,500362,6960510
THE GABBA,WEST END,D0347,DAVIES PARK,32523,DAVIES PK SPORT & ROWING ACCESS & CAR PARKING,1074,BUBBLER/DRINKING FOUNTAIN,MEMORIAL DRINKING FOUNTAIN,-27.4771715,153.0045885,500453,6960712
THE GABBA,WOOLLOONGABBA,D0362,WOOLLOONGABBA PLACE PARK,14453,BALANCE OF PARK,35336,BUBBLER/DRINKING FOUNTAIN,BUBBLER - DISABLED ACCESS,-27.4862701,153.0364459,503600,6959703
THE GABBA,WOOLLOONGABBA,D1048,FAVERSHAM STREET PARK,14340,FAVERSHAM ST PLAYGROUND,33360,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4963346,153.0387601,503829,6958589
THE GABBA,WOOLLOONGABBA,D3533,CARL STREET PARK,33245,BALANCE OF PARK,182075,TAP COMBINATION,"BUBBLER, TAP & DOG BOWL",-27.4998248,153.0375450,503708,6958202
COORPAROO,CAMP HILL,D0056,WHITES HILL RESERVE,23246,WHITES HILL & SANKEY'S CIRCUITS,39895,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN 3 LEVEL,-27.5088056,153.0778366,507688,6957205
COORPAROO,CAMP HILL,D0056,WHITES HILL RESERVE,15919,BOUNDARY RD DOG OFF LEASH AREA (WHITES HILL RES),180493,TAP COMBINATION,TAP COMBINATION,-27.5143541,153.0742371,507332,6956591
COORPAROO,CAMP HILL,D0056,WHITES HILL RESERVE,13000,HOLLAND PARK HAWKS SOCCER FIELDS,78397,TAP COMBINATION,BUBBLER & TAP,-27.5079004,153.0760068,507507,6957306
COORPAROO,CAMP HILL,D0056,WHITES HILL RESERVE,26645,WHITES HILL RESERVE MEMORIAL,78464,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5094103,153.0783333,507737,6957138
COORPAROO,CAMP HILL,D0056,WHITES HILL RESERVE,12999,BRISBANE METROPOLITAN TOUCH FIELDS,39883,TAP COMBINATION,BUBBLER & TAP,-27.5111870,153.0792351,507825,6956942
COORPAROO,CAMP HILL,D0056,WHITES HILL RESERVE,12999,BRISBANE METROPOLITAN TOUCH FIELDS,78367,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5093530,153.0795827,507860,6957145
COORPAROO,CAMP HILL,D0056,WHITES HILL RESERVE,12999,BRISBANE METROPOLITAN TOUCH FIELDS,7042,TAP COMBINATION,BUBBLER & TAP,-27.5093605,153.0796086,507862,6957144
CHANDLER,CHANDLER,D0065,TINGALPA CREEK RESERVE,12995,CHADWELL ST PICNIC AREA,78323,TAP COMBINATION,BUBBLER & TAP,-27.5017215,153.1836525,518140,6957979
COORPAROO,CARINA HEIGHTS,D0867,OLIVIA DRIVE PARK,12857,OLIVIA DVE HALF COURT,21736,TAP COMBINATION,BUBBLER & TAP,-27.5142257,153.0945292,509336,6956604
CHANDLER,CARINDALE,D0723,CARINDALE RECREATION RESERVE,29667,BEDIVERE ST ACCESS & CAR PARKING,180867,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN APOLLO 400,-27.4977273,153.1085100,510718,6958430
CHANDLER,CARINDALE,D0723,CARINDALE RECREATION RESERVE,12978,CARINDALE REC RES DISTRICT PLAYGROUND (OFF BEDIVERE ST),104315,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.4968600,153.1088318,510750,6958526
CHANDLER,CARINDALE,D0723,CARINDALE RECREATION RESERVE,29665,BULIMBA CK OUTLOOK PICNIC AREA,81722,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4978428,153.1087926,510746,6958417
CHANDLER,CARINDALE,D0723,CARINDALE RECREATION RESERVE,12978,CARINDALE REC RES DISTRICT PLAYGROUND (OFF BEDIVERE ST),32464,TAP COMBINATION,DRINKING FOUNTAIN APOLLO 400 DISABLED,-27.4972619,153.1089948,510766,6958482
CHANDLER,CARINDALE,D0723,CARINDALE RECREATION RESERVE,23483,CARINDALE REC RES DOG OFF LEASH AREA (OFF BEDIVERE ST),104492,TAP COMBINATION,BUBBLER 2 TAPS & DOG BOWL,-27.4980710,153.1092037,510787,6958392
CHANDLER,CARINDALE,D0723,CARINDALE RECREATION RESERVE,12981,BALANCE OF PARK,104466,TAP COMBINATION,BUBBLER & TAP,-27.4972822,153.1098215,510848,6958479
CHANDLER,CARINDALE,D0856,SURBITON COURT PARK,22523,SURBITON CT PICNIC AREA,81744,TAP COMBINATION,BUBBLER & TAP,-27.5053885,153.1051538,510386,6957582
CHANDLER,CARINDALE,D0856,SURBITON COURT PARK,22523,SURBITON CT PICNIC AREA,104197,TAP COMBINATION,BUBBLER & TAP,-27.5048647,153.1052284,510393,6957640
CHANDLER,CARINDALE,D0862,BRIDGNORTH STREET PARK (NO.71),12864,BRIDGNORTH ST PLAYGROUND,21636,TAP COMBINATION,BUBBLER & TAP,-27.5065399,153.1111093,510974,6957454
CHANDLER,CARINDALE,D0863,BREENE COURT PARK,12858,TOOWONG BRIDGE CLUB,21654,TAP COMBINATION,BUBBLER & MAINTENANCE TAP,-27.5108375,153.1120315,511065,6956978
CHANDLER,CARINDALE,D0879,MEADOWBANK STREET PARK,12840,MEADOWBANK ST SHARED PATHWAY NETWORK,4531,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.5129344,153.1079102,510657,6956746
CHANDLER,CARINDALE,D0880,WINSTANLEY STREET PARK,24289,BULIMBA CK WALK,11545,TAP COMBINATION,BUBBLER & TAP,-27.5104573,153.1085870,510724,6957020
CHANDLER,CARINDALE,D0880,WINSTANLEY STREET PARK,12833,EROMANGA ST PLAYGROUND,39417,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5129867,153.1093357,510798,6956740
CHANDLER,CARINDALE,D1237,GREENDALE PARK,12793,HENLEY CRT PLAYGROUND,6115,TAP COMBINATION,BUBBLER & TAP,-27.5210411,153.1170366,511558,6955847
CHANDLER,CARINDALE,D1248,EDWARDS PARK,12786,EDWARDS PK JR PLAYGROUND (NEAR PORTMARNOCK WAY),13165,TAP COMBINATION,BUBBLER & TAP,-27.5266336,153.1057490,510443,6955229
CHANDLER,CARINDALE,D1248,EDWARDS PARK,12785,EDWARDS PK JR PLAYGROUND (NEAR PICADILLY PLACE),13166,TAP COMBINATION,BUBBLER & TAP,-27.5270717,153.1073056,510596,6955180
CHANDLER,CARINDALE,D1417,GOLDEN OAK CRESCENT PARK,12769,GOLDEN OAK CRES PLAYGROUND,103314,TAP COMBINATION,BUBBLER & TAP,-27.5257252,153.1158842,511444,6955328
CHANDLER,CARINDALE,D1452,NEWBURY PLACE PARK,21302,NEWBURY PLACE DOG OFF LEASH AREA,103386,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5246676,153.1201293,511863,6955445
CHANDLER,CARINDALE,D1615,GRANDVIEW PLACE PARK,12685,GRANDVIEW PLACE PICNIC AREA,28832,TAP COMBINATION,BUBBLER & TAP,-27.5168373,153.1228974,512137,6956312
CHANDLER,CARINDALE,D1638,CRIBB ROAD PARK,12666,CROQUET GREEN,39399,BUBBLER/DRINKING FOUNTAIN,BUBBLER RED APOLLO 400,-27.5282416,153.1196834,511818,6955049
CHANDLER,CARINDALE,D1638,CRIBB ROAD PARK,29699,OAKLEY ST PICNIC AREA,81810,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5281814,153.1194910,511799,6955056
CHANDLER,MACKENZIE,D3121,TAYLOR PLACE PARK,30764,TAYLOR PLACE PLAYGROUND,183086,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.5424159,153.1197933,511828,6953479
CHANDLER,MANSFIELD,D0599,TONES ROAD PARK,12957,TONES RD DOG OFF LEASH AREA,30738,TAP COMBINATION,"BUBBLER, TAP & DOG BOWL",-27.5310682,153.1097165,510834,6954737
CHANDLER,MANSFIELD,D0661,TILLACK PARK,12946,BALANCE OF PARK,39963,TAP COMBINATION,BUBBLER & TAP,-27.5227138,153.1016529,510038,6955663
CHANDLER,MANSFIELD,D0661,TILLACK PARK,11942,BLACKBERRY ST PICNIC AREA (SOUTH),192692,TAP COMBINATION,BUBBLER,-27.5225231,153.1021994,510092,6955684
DOBOY,BELMONT,D1227,PINNACLE PLACE PARK,13643,PINNACLE PLACE PLAYGROUND,23177,TAP COMBINATION,BUBBLER & TAP,-27.4840381,153.1253011,512378,6959945
DOBOY,BELMONT,D1238,IONA CLOSE PARK,13642,IONA CLOSE PLAYGROUND,26043,TAP COMBINATION,BUBBLER & TAP,-27.4832500,153.1228799,512139,6960033
DOBOY,BELMONT,D1865,SUMMIT STREET PARK,29881,SUMMIT ST PICNIC AREA,113819,TAP COMBINATION,BUBBLER & TAP,-27.4903807,153.1295784,512800,6959242
DOBOY,BELMONT,D1865,SUMMIT STREET PARK,29887,GIORDANO PLACE PLAYGROUND,113900,TAP COMBINATION,BUBBLER & TAP,-27.4891886,153.1299820,512840,6959374
DOBOY,CANNON HILL,D1934,SOUTHGATE AVENUE PARK,13512,BALANCE OF PARK,188197,TAP COMBINATION,BUBBLER & SINGLE TAP,-27.4658042,153.0909191,508983,6961968
DOBOY,CARINA,D0062,JOE BRADFIELD CENTRE PARK,25325,JOE BRADFIELD PK SHARED PATHWAY,13710,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.4921044,153.0907036,508960,6959054
DOBOY,CARINA,D0067,BELMONT RECREATION RESERVE,13841,NARRACOTT ST PLAYGROUND,13877,TAP COMBINATION,BUBBLER & TAP,-27.4952957,153.0959318,509476,6958701
DOBOY,CARINA,D0597,PRESTON ROAD PARK,14179,MEADOWLANDS RD CANOE PONTOON & PICNIC FAILITIES,181405,BUBBLER/DRINKING FOUNTAIN,DISABLED ACCESS DRINKING FOUNTAIN,-27.4936427,153.1192187,511776,6958882
DOBOY,CARINA,D0597,PRESTON ROAD PARK,13795,SOUTH BRISBANE SOFTBALL ASSOCIATION FIELDS,162403,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4901164,153.1165044,511508,6959273
DOBOY,CARINA,D0597,PRESTON ROAD PARK,13787,MEADOWLANDS RD DOG OFF LEASH AREA,161042,TAP COMBINATION,BUBBLER 2 TAPS & DOG BOWL,-27.4932971,153.1165556,511513,6958920
DOBOY,CARINA,D0597,PRESTON ROAD PARK,13795,SOUTH BRISBANE SOFTBALL ASSOCIATION FIELDS,162401,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4895223,153.1166541,511523,6959338
DOBOY,CARINA,D0597,PRESTON ROAD PARK,13795,SOUTH BRISBANE SOFTBALL ASSOCIATION FIELDS,176099,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4919173,153.1171293,511570,6959073
DOBOY,CARINA,D0597,PRESTON ROAD PARK,13795,SOUTH BRISBANE SOFTBALL ASSOCIATION FIELDS,176098,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4912337,153.1172019,511577,6959149
DOBOY,CARINA,D0597,PRESTON ROAD PARK,13787,MEADOWLANDS RD DOG OFF LEASH AREA,29890,TAP COMBINATION,BUBBLER 2 TAPS & DOG BOWL,-27.4932093,153.1175187,511608,6958930
DOBOY,CARINA,D0597,PRESTON ROAD PARK,13795,SOUTH BRISBANE SOFTBALL ASSOCIATION FIELDS,38730,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4914481,153.1178646,511643,6959125
DOBOY,CARINA,D0597,PRESTON ROAD PARK,29563,MEADOWLANDS RD PICNIC AREA (CADOGAN ST),176176,TAP COMBINATION,BUBBLER & TAP,-27.4932845,153.1180323,511659,6958921
DOBOY,CARINA,D0597,PRESTON ROAD PARK,13795,SOUTH BRISBANE SOFTBALL ASSOCIATION FIELDS,162394,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4890978,153.1181015,511666,6959385
DOBOY,CARINA,D0597,PRESTON ROAD PARK,13795,SOUTH BRISBANE SOFTBALL ASSOCIATION FIELDS,16420,TAP COMBINATION,BUBBLER & TAP,-27.4906155,153.1182055,511676,6959217
DOBOY,CARINA,D0597,PRESTON ROAD PARK,14179,MEADOWLANDS RD CANOE PONTOON & PICNIC FAILITIES,43451,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4936939,153.1193265,511787,6958876
DOBOY,CARINA,D0908,REMBRANDT STREET PARK,13697,BALANCE OF PARK,34789,TAP COMBINATION,BUBBLER &TAP,-27.4777168,153.0944614,509332,6960648
DOBOY,CARINA,D1343,IAN PAGE PARK,29545,SPRINGVALE PLACE PICNIC AREA,43523,TAP COMBINATION,BUBBLER & TAP,-27.4894553,153.1032956,510204,6959347
DOBOY,HEMMANT,D0031,HEMMANT RECREATION RESERVE,24404,HEMMANT REC RES PICNIC AREA,123076,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4504307,153.1256024,512412,6963668
DOBOY,HEMMANT,D1752,PINNIBAR STREET PARK,13464,PINNIBAR ST PICNIC AREA,122991,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.4574834,153.1286132,512708,6962886
DOBOY,MANLY WEST,D1131,SCHOONER CIRCUIT PARK,13734,BALANCE OF PARK,97189,TAP COMBINATION,BUBBLER & TAP,-27.4713444,153.1611409,515920,6961347
DOBOY,MURARRIE,D1763,COLMSLIE BEACH RESERVE,23426,FISH MARKET PICNIC AREA (COLMSLIE BEACH),25612,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.4502781,153.0902225,508916,6963687
DOBOY,MURARRIE,D1763,COLMSLIE BEACH RESERVE,13451,'OCTOPUS GARDEN' DISTRICT PLAYGROUND (COLMSLIE BEACH),43203,TAP COMBINATION,BUBBLER & TAP,-27.4511609,153.0902473,508918,6963590
DOBOY,MURARRIE,D1763,COLMSLIE BEACH RESERVE,29577,COLMSLIE BEACH ACCESS & CAR PARKING,25613,TAP COMBINATION,BUBBLER & TAP,-27.4503240,153.0908016,508973,6963682
DOBOY,MURARRIE,D1815,CARNARVON WAY PARK,13501,BALANCE OF PARK,101232,TAP COMBINATION,BUBBLER & TAP,-27.4627869,153.0951182,509398,6962302
DOBOY,MURARRIE,D1838,MOONIE AVENUE PARK,23435,MOONIE AVE LOOKOUT,101174,TAP COMBINATION,BUBBLER & TAP,-27.4591908,153.0957902,509465,6962700
DOBOY,MURARRIE,D1931,CALLIOPE CIRCUIT PARK,23510,CENTRAL PARK PICNIC AREA,101443,TAP COMBINATION,BUBBLER & TAP,-27.4637576,153.0945359,509341,6962194
DOBOY,MURARRIE,D2047,WYANDRA CRESCENT PARK,13409,WYANDRA CRESCENT (STOCKYARD PK) PLAYGROUND,101573,TAP COMBINATION,BUBBLER & TAP,-27.4626401,153.0920968,509100,6962318
DOBOY,MURARRIE,D2993,MINGOOLA PARK,27989,MINGOOLA PK PICNIC AREA,162206,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.4587748,153.1015471,510034,6962745
DOBOY,TINGALPA,D0040,KIANAWAH PARK,13875,BALANCE OF PARK,176219,TAP COMBINATION,BUBBLER & TAP,-27.4754126,153.1241749,512268,6960901
DOBOY,TINGALPA,D0040,KIANAWAH PARK,13875,BALANCE OF PARK,38478,TAP COMBINATION,BUBBLER & TAP,-27.4767211,153.1251946,512368,6960755
DOBOY,TINGALPA,D0040,KIANAWAH PARK,13880,KIANAWAH PK EASTERN PICNIC AREA (WYNNUM RD),176228,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4755282,153.1258585,512434,6960888
DOBOY,TINGALPA,D0040,KIANAWAH PARK,13873,GRAVEL,29883,TAP COMBINATION,BUBBLER 2 TAPS & DOG BOWL,-27.4753932,153.1260260,512451,6960902
DOBOY,TINGALPA,D0594,PORTER'S PADDOCK PARK,13811,MINNIPPI PARKLANDS NTH RIDGE PICNIC AREA,176123,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4825467,153.1132804,511191,6960111
DOBOY,TINGALPA,D0594,PORTER'S PADDOCK PARK,23706,MINNIPPI PARKLANDS SHARED PATHWAY CIRCUIT & CANOE RAMP,16356,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4825009,153.1140148,511263,6960116
DOBOY,TINGALPA,D0594,PORTER'S PADDOCK PARK,13812,PORTERS PADDOCK ENTRANCE RD PICNIC AREA,43269,TAP COMBINATION,BUBBLER & TAP,-27.4820397,153.1145330,511315,6960167
DOBOY,TINGALPA,D0594,PORTER'S PADDOCK PARK,23706,MINNIPPI PARKLANDS SHARED PATHWAY CIRCUIT & CANOE RAMP,176116,TAP COMBINATION,BUBBLER 2 TAPS & DOG BOWL,-27.4828567,153.1149273,511353,6960077
DOBOY,TINGALPA,D0640,MEADOWLANDS PICNIC GROUND PARK,13769,SHADE STRUCTURE,164809,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4930969,153.1217863,512030,6958942
DOBOY,TINGALPA,D0640,MEADOWLANDS PICNIC GROUND PARK,26617,MEADOWLAMDS PICNIC GND NTH PICNIC AREA,164727,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4928386,153.1229012,512140,6958970
DOBOY,TINGALPA,D0895,BOGNOR STREET PARK,13709,SOUTH PAC,182717,BUBBLER/DRINKING FOUNTAIN,ATTACHED TO CLUBROOM,-27.4665804,153.1447590,514303,6961877
DOBOY,TINGALPA,D1268,ROBINSON PARK (TINGALPA),13607,ROBINSON PK (TINGALPA) PLAYGROUND,24349,TAP COMBINATION,BUBBLER & TAP,-27.4696691,153.1487197,514693,6961534
DOBOY,TINGALPA,D1269,MONTEREY CIRCUIT PARK,13597,MONTEREY CIRCUIT PLAYGROUND,43273,TAP COMBINATION,BUBBLER & TAP,-27.4690588,153.1449372,514320,6961602
DOBOY,TINGALPA,D1325,MACLEAY CRESCENT PARK,13592,MACLEAY CRESCENT PLAYGROUND,28087,TAP COMBINATION,BUBBLER & TAP,-27.4721096,153.1445398,514280,6961264
DOBOY,TINGALPA,D1548,COOCHIN PLACE PARK,13666,COOCHIN PLACE PICNIC AREA,163321,TAP COMBINATION,BUBBLER & TAP,-27.4708841,153.1416350,513993,6961400
DOBOY,TINGALPA,D1619,TORQUAY CRESCENT (NO.1695) PARK,13481,BALANCE OF PARK,38885,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.4701531,153.1393591,513769,6961482
DOBOY,WAKERLEY,D1582,MANLY ROAD PARK (NO.880),13488,BALANCE OF PARK,118177,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4780505,153.1491394,514734,6960606
DOBOY,WAKERLEY,D1904,PHILLIPS PLACE PARK (WAKERLEY),23243,PHILLIPS PLACE SHARED PATHWAY NETWORK,118205,TAP COMBINATION,BUBBLER & TAP,-27.4849559,153.1456244,514386,6959841
DOBOY,WAKERLEY,D1904,PHILLIPS PLACE PARK (WAKERLEY),11900,CAMPBELL ST DOG OFF LEASH AREA,118161,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4830505,153.1461560,514438,6960052
DOBOY,WAKERLEY,D1904,PHILLIPS PLACE PARK (WAKERLEY),23243,PHILLIPS PLACE SHARED PATHWAY NETWORK,118215,TAP COMBINATION,BUBBLER & TAP,-27.4838255,153.1462196,514445,6959966
DOBOY,WAKERLEY,D1904,PHILLIPS PLACE PARK (WAKERLEY),23243,PHILLIPS PLACE SHARED PATHWAY NETWORK,118216,TAP COMBINATION,BUBBLER & 2 TAPS,-27.4830614,153.1464782,514470,6960051
CHANDLER,WAKERLEY,D2232,HABITAT DRIVE PARK,29587,HABITAT DRIVE PICNIC AREA,81589,TAP COMBINATION,BUBBLER & TAP,-27.4869667,153.1633360,516135,6959616
DOBOY,WAKERLEY,D2995,ARENGA STREET PARK,30443,ARENGA ST PLAYGROUND,163202,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.4764955,153.1522241,515039,6960777
COORPAROO,COORPAROO,D0112,TRUNDLE PARK,14528,TRUNDLE PK PLAYGROUND,21953,TAP COMBINATION,BUBBLER & TAP,-27.5044469,153.0575588,505685,6957689
COORPAROO,COORPAROO,D0118,MAJESTIC PARK,24291,PELHAM ST PICNIC AREA,43697,TAP COMBINATION,BUBBLER & TAP,-27.5087732,153.0669322,506611,6957210
COORPAROO,COORPAROO,D0118,MAJESTIC PARK,32812,MAJESTIC PK CIRCUIT PATH,43696,TAP COMBINATION,BUBBLER,-27.5088489,153.0675765,506674,6957201
COORPAROO,COORPAROO,D0118,MAJESTIC PARK,32812,MAJESTIC PK CIRCUIT PATH,22100,TAP COMBINATION,DRINKING FOUNTAIN & TAP,-27.5080596,153.0676261,506679,6957289
COORPAROO,COORPAROO,D0603,LEICESTER STREET PARK,23284,LEICESTER ST PICNIC AREA,867,TAP COMBINATION,BUBBLER & TAP,-27.4968222,153.0672302,506641,6958533
COORPAROO,GREENSLOPES,D0357,HANLON PARK,14479,JUNCTION ST PLAYGROUND,43663,TAP COMBINATION,BUBBLER & TAP,-27.4987554,153.0419070,504139,6958320
COORPAROO,GREENSLOPES,D0357,HANLON PARK,24389,HANLON PK SHARED PATHWAY,7526,TAP COMBINATION,BUBBLER & TAP,-27.5005896,153.0427367,504221,6958117
